feature,mean_importance
feature_22288,0.0
feature_22287,0.0
feature_22310,0.0
feature_22361,0.0
feature_22157,0.0
feature_22155,0.0
feature_22027,0.0
feature_22026,0.0
feature_22025,0.0
feature_22023,0.0
feature_22022,0.0
feature_22021,0.0
feature_22020,0.0
feature_22019,0.0
feature_22028,0.0
feature_22018,0.0
feature_22015,0.0
feature_22014,0.0
feature_22013,0.0
feature_22012,0.0
feature_22011,0.0
feature_22010,0.0
feature_22009,0.0
feature_22008,0.0
feature_22017,0.0
feature_22029,0.0
feature_22032,0.0
feature_22033,0.0
feature_22054,0.0
feature_22053,0.0
feature_22052,0.0
feature_22051,0.0
feature_22050,0.0
feature_22049,0.0
feature_22048,0.0
feature_22047,0.0
feature_22046,0.0
feature_22045,0.0
feature_22044,0.0
feature_22043,0.0
feature_22042,0.0
feature_22041,0.0
feature_22039,0.0
feature_22038,0.0
feature_22036,0.0
feature_22035,0.0
feature_22034,0.0
feature_22007,0.0
feature_22055,0.0
feature_22006,0.0
feature_22004,0.0
feature_21977,0.0
feature_21976,0.0
feature_21974,0.0
feature_21973,0.0
feature_21972,0.0
feature_21971,0.0
feature_21969,0.0
feature_21968,0.0
feature_21978,0.0
feature_21966,0.0
feature_21964,0.0
feature_21962,0.0
feature_21960,0.0
feature_21959,0.0
feature_21958,0.0
feature_21957,0.0
feature_21956,0.0
feature_21955,0.0
feature_21965,0.0
feature_21980,0.0
feature_21981,0.0
feature_21982,0.0
feature_22003,0.0
feature_22002,0.0
feature_22001,0.0
feature_22000,0.0
feature_21999,0.0
feature_21998,0.0
feature_21996,0.0
feature_21995,0.0
feature_21994,0.0
feature_21993,0.0
feature_21991,0.0
feature_21990,0.0
feature_21989,0.0
feature_21988,0.0
feature_21987,0.0
feature_21986,0.0
feature_21985,0.0
feature_21984,0.0
feature_21983,0.0
feature_22005,0.0
feature_22156,0.0
feature_22056,0.0
feature_22058,0.0
feature_22129,0.0
feature_22128,0.0
feature_22127,0.0
feature_22126,0.0
feature_22124,0.0
feature_22123,0.0
feature_22122,0.0
feature_22120,0.0
feature_22130,0.0
feature_22119,0.0
feature_22116,0.0
feature_22115,0.0
feature_22114,0.0
feature_22113,0.0
feature_22112,0.0
feature_22111,0.0
feature_22110,0.0
feature_22109,0.0
feature_22117,0.0
feature_22131,0.0
feature_22132,0.0
feature_22133,0.0
feature_22154,0.0
feature_22153,0.0
feature_22152,0.0
feature_22151,0.0
feature_22150,0.0
feature_22149,0.0
feature_22148,0.0
feature_22147,0.0
feature_22146,0.0
feature_22145,0.0
feature_22144,0.0
feature_22143,0.0
feature_22142,0.0
feature_22141,0.0
feature_22139,0.0
feature_22137,0.0
feature_22136,0.0
feature_22135,0.0
feature_22134,0.0
feature_22108,0.0
feature_22057,0.0
feature_22107,0.0
feature_22104,0.0
feature_22078,0.0
feature_22077,0.0
feature_22076,0.0
feature_22075,0.0
feature_22074,0.0
feature_22073,0.0
feature_22072,0.0
feature_22071,0.0
feature_22079,0.0
feature_22070,0.0
feature_22068,0.0
feature_22067,0.0
feature_22066,0.0
feature_22065,0.0
feature_22063,0.0
feature_22061,0.0
feature_22060,0.0
feature_22059,0.0
feature_22069,0.0
feature_22080,0.0
feature_22081,0.0
feature_22082,0.0
feature_22103,0.0
feature_22102,0.0
feature_22101,0.0
feature_22100,0.0
feature_22099,0.0
feature_22096,0.0
feature_22095,0.0
feature_22094,0.0
feature_22093,0.0
feature_22092,0.0
feature_22091,0.0
feature_22090,0.0
feature_22089,0.0
feature_22088,0.0
feature_22087,0.0
feature_22086,0.0
feature_22085,0.0
feature_22084,0.0
feature_22083,0.0
feature_22105,0.0
feature_22362,0.0
feature_22363,0.0
feature_22364,0.0
feature_22635,0.0
feature_22634,0.0
feature_22633,0.0
feature_22632,0.0
feature_22631,0.0
feature_22630,0.0
feature_22629,0.0
feature_22628,0.0
feature_22636,0.0
feature_22627,0.0
feature_22625,0.0
feature_22624,0.0
feature_22623,0.0
feature_22621,0.0
feature_22620,0.0
feature_22619,0.0
feature_22618,0.0
feature_22617,0.0
feature_22626,0.0
feature_22638,0.0
feature_22639,0.0
feature_22640,0.0
feature_22660,0.0
feature_22659,0.0
feature_22658,0.0
feature_22657,0.0
feature_22656,0.0
feature_22655,0.0
feature_22653,0.0
feature_22652,0.0
feature_22651,0.0
feature_22650,0.0
feature_22649,0.0
feature_22648,0.0
feature_22647,0.0
feature_22646,0.0
feature_22645,0.0
feature_22644,0.0
feature_22643,0.0
feature_22642,0.0
feature_22641,0.0
feature_22616,0.0
feature_22661,0.0
feature_22615,0.0
feature_22613,0.0
feature_22588,0.0
feature_22587,0.0
feature_22586,0.0
feature_22585,0.0
feature_22584,0.0
feature_22583,0.0
feature_22582,0.0
feature_22581,0.0
feature_22589,0.0
feature_22580,0.0
feature_22578,0.0
feature_22577,0.0
feature_22576,0.0
feature_22574,0.0
feature_22573,0.0
feature_22572,0.0
feature_22571,0.0
feature_22570,0.0
feature_22579,0.0
feature_22590,0.0
feature_22591,0.0
feature_22592,0.0
feature_22612,0.0
feature_22611,0.0
feature_22610,0.0
feature_22609,0.0
feature_22608,0.0
feature_22607,0.0
feature_22606,0.0
feature_22605,0.0
feature_22604,0.0
feature_22603,0.0
feature_22602,0.0
feature_22601,0.0
feature_22600,0.0
feature_22599,0.0
feature_22598,0.0
feature_22597,0.0
feature_22596,0.0
feature_22595,0.0
feature_22594,0.0
feature_22614,0.0
feature_22569,0.0
feature_22662,0.0
feature_22664,0.0
feature_22732,0.0
feature_22730,0.0
feature_22729,0.0
feature_22728,0.0
feature_22727,0.0
feature_22726,0.0
feature_22725,0.0
feature_22724,0.0
feature_22733,0.0
feature_22723,0.0
feature_22721,0.0
feature_22720,0.0
feature_22719,0.0
feature_22718,0.0
feature_22717,0.0
feature_22715,0.0
feature_22714,0.0
feature_22713,0.0
feature_22722,0.0
feature_22734,0.0
feature_22736,0.0
feature_22737,0.0
feature_22761,0.0
feature_22760,0.0
feature_22759,0.0
feature_22757,0.0
feature_22755,0.0
feature_22753,0.0
feature_22752,0.0
feature_22751,0.0
feature_22750,0.0
feature_22749,0.0
feature_22748,0.0
feature_22747,0.0
feature_22746,0.0
feature_22745,0.0
feature_22744,0.0
feature_22743,0.0
feature_22741,0.0
feature_22740,0.0
feature_22738,0.0
feature_22712,0.0
feature_22663,0.0
feature_22711,0.0
feature_22709,0.0
feature_22684,0.0
feature_22682,0.0
feature_22681,0.0
feature_22680,0.0
feature_22679,0.0
feature_22678,0.0
feature_22677,0.0
feature_22676,0.0
feature_22685,0.0
feature_22675,0.0
feature_22673,0.0
feature_22672,0.0
feature_22671,0.0
feature_22669,0.0
feature_22668,0.0
feature_22667,0.0
feature_22666,0.0
feature_22665,0.0
feature_22674,0.0
feature_22686,0.0
feature_22687,0.0
feature_22689,0.0
feature_22708,0.0
feature_22707,0.0
feature_22706,0.0
feature_22705,0.0
feature_22704,0.0
feature_22703,0.0
feature_22702,0.0
feature_22701,0.0
feature_22700,0.0
feature_22699,0.0
feature_22698,0.0
feature_22697,0.0
feature_22696,0.0
feature_22695,0.0
feature_22694,0.0
feature_22693,0.0
feature_22692,0.0
feature_22691,0.0
feature_22690,0.0
feature_22710,0.0
feature_22568,0.0
feature_22567,0.0
feature_22566,0.0
feature_22432,0.0
feature_22431,0.0
feature_22429,0.0
feature_22428,0.0
feature_22427,0.0
feature_22426,0.0
feature_22425,0.0
feature_22424,0.0
feature_22433,0.0
feature_22423,0.0
feature_22421,0.0
feature_22420,0.0
feature_22419,0.0
feature_22418,0.0
feature_22417,0.0
feature_22415,0.0
feature_22414,0.0
feature_22413,0.0
feature_22422,0.0
feature_22434,0.0
feature_22436,0.0
feature_22438,0.0
feature_22460,0.0
feature_22459,0.0
feature_22458,0.0
feature_22457,0.0
feature_22456,0.0
feature_22455,0.0
feature_22454,0.0
feature_22453,0.0
feature_22452,0.0
feature_22450,0.0
feature_22449,0.0
feature_22447,0.0
feature_22446,0.0
feature_22445,0.0
feature_22444,0.0
feature_22443,0.0
feature_22442,0.0
feature_22440,0.0
feature_22439,0.0
feature_22412,0.0
feature_22461,0.0
feature_22411,0.0
feature_22409,0.0
feature_22385,0.0
feature_22384,0.0
feature_22383,0.0
feature_22381,0.0
feature_22380,0.0
feature_22379,0.0
feature_22378,0.0
feature_22377,0.0
feature_22386,0.0
feature_22376,0.0
feature_22373,0.0
feature_22372,0.0
feature_22371,0.0
feature_22370,0.0
feature_22368,0.0
feature_22367,0.0
feature_22366,0.0
feature_22365,0.0
feature_22374,0.0
feature_22387,0.0
feature_22388,0.0
feature_22389,0.0
feature_22408,0.0
feature_22407,0.0
feature_22406,0.0
feature_22405,0.0
feature_22404,0.0
feature_22403,0.0
feature_22402,0.0
feature_22401,0.0
feature_22400,0.0
feature_22399,0.0
feature_22398,0.0
feature_22397,0.0
feature_22396,0.0
feature_22395,0.0
feature_22394,0.0
feature_22393,0.0
feature_22392,0.0
feature_22391,0.0
feature_22390,0.0
feature_22410,0.0
feature_22462,0.0
feature_22463,0.0
feature_22464,0.0
feature_22538,0.0
feature_22537,0.0
feature_22536,0.0
feature_22535,0.0
feature_22530,0.0
feature_22529,0.0
feature_22528,0.0
feature_22527,0.0
feature_22539,0.0
feature_22526,0.0
feature_22524,0.0
feature_22523,0.0
feature_22521,0.0
feature_22520,0.0
feature_22519,0.0
feature_22518,0.0
feature_22517,0.0
feature_22516,0.0
feature_22525,0.0
feature_22540,0.0
feature_22541,0.0
feature_22542,0.0
feature_22565,0.0
feature_22564,0.0
feature_22563,0.0
feature_22562,0.0
feature_22561,0.0
feature_22560,0.0
feature_22559,0.0
feature_22556,0.0
feature_22555,0.0
feature_22554,0.0
feature_22553,0.0
feature_22552,0.0
feature_22550,0.0
feature_22549,0.0
feature_22548,0.0
feature_22547,0.0
feature_22546,0.0
feature_22544,0.0
feature_22543,0.0
feature_22514,0.0
feature_22513,0.0
feature_22511,0.0
feature_22510,0.0
feature_22483,0.0
feature_22482,0.0
feature_22481,0.0
feature_22480,0.0
feature_22479,0.0
feature_22478,0.0
feature_22477,0.0
feature_22476,0.0
feature_22475,0.0
feature_22474,0.0
feature_22473,0.0
feature_22472,0.0
feature_22471,0.0
feature_22470,0.0
feature_22469,0.0
feature_22468,0.0
feature_22467,0.0
feature_22466,0.0
feature_22465,0.0
feature_22484,0.0
feature_21954,0.0
feature_22485,0.0
feature_22487,0.0
feature_22509,0.0
feature_22508,0.0
feature_22507,0.0
feature_22506,0.0
feature_22505,0.0
feature_22504,0.0
feature_22503,0.0
feature_22499,0.0
feature_22498,0.0
feature_22497,0.0
feature_22496,0.0
feature_22495,0.0
feature_22494,0.0
feature_22493,0.0
feature_22492,0.0
feature_22491,0.0
feature_22490,0.0
feature_22489,0.0
feature_22488,0.0
feature_22486,0.0
feature_22762,0.0
feature_21953,0.0
feature_21951,0.0
feature_21428,0.0
feature_21427,0.0
feature_21426,0.0
feature_21425,0.0
feature_21424,0.0
feature_21423,0.0
feature_21422,0.0
feature_21421,0.0
feature_21429,0.0
feature_21420,0.0
feature_21418,0.0
feature_21417,0.0
feature_21416,0.0
feature_21415,0.0
feature_21414,0.0
feature_21413,0.0
feature_21412,0.0
feature_21411,0.0
feature_21419,0.0
feature_21431,0.0
feature_21432,0.0
feature_21433,0.0
feature_21455,0.0
feature_21453,0.0
feature_21451,0.0
feature_21450,0.0
feature_21449,0.0
feature_21448,0.0
feature_21447,0.0
feature_21446,0.0
feature_21445,0.0
feature_21444,0.0
feature_21443,0.0
feature_21442,0.0
feature_21440,0.0
feature_21439,0.0
feature_21438,0.0
feature_21437,0.0
feature_21436,0.0
feature_21435,0.0
feature_21434,0.0
feature_21410,0.0
feature_21456,0.0
feature_21409,0.0
feature_21407,0.0
feature_21381,0.0
feature_21380,0.0
feature_21378,0.0
feature_21377,0.0
feature_21376,0.0
feature_21375,0.0
feature_21374,0.0
feature_21373,0.0
feature_21383,0.0
feature_21372,0.0
feature_21370,0.0
feature_21369,0.0
feature_21368,0.0
feature_21367,0.0
feature_21366,0.0
feature_21365,0.0
feature_21364,0.0
feature_21363,0.0
feature_21371,0.0
feature_21384,0.0
feature_21385,0.0
feature_21386,0.0
feature_21406,0.0
feature_21405,0.0
feature_21404,0.0
feature_21403,0.0
feature_21402,0.0
feature_21401,0.0
feature_21400,0.0
feature_21399,0.0
feature_21398,0.0
feature_21396,0.0
feature_21395,0.0
feature_21394,0.0
feature_21393,0.0
feature_21392,0.0
feature_21391,0.0
feature_21390,0.0
feature_21389,0.0
feature_21388,0.0
feature_21387,0.0
feature_21408,0.0
feature_21362,0.0
feature_21457,0.0
feature_21459,0.0
feature_21529,0.0
feature_21528,0.0
feature_21527,0.0
feature_21526,0.0
feature_21525,0.0
feature_21524,0.0
feature_21523,0.0
feature_21521,0.0
feature_21530,0.0
feature_21520,0.0
feature_21518,0.0
feature_21516,0.0
feature_21515,0.0
feature_21514,0.0
feature_21513,0.0
feature_21511,0.0
feature_21510,0.0
feature_21509,0.0
feature_21519,0.0
feature_21531,0.0
feature_21533,0.0
feature_21534,0.0
feature_21559,0.0
feature_21558,0.0
feature_21557,0.0
feature_21556,0.0
feature_21555,0.0
feature_21554,0.0
feature_21553,0.0
feature_21552,0.0
feature_21551,0.0
feature_21550,0.0
feature_21548,0.0
feature_21547,0.0
feature_21546,0.0
feature_21545,0.0
feature_21544,0.0
feature_21543,0.0
feature_21538,0.0
feature_21537,0.0
feature_21536,0.0
feature_21508,0.0
feature_21458,0.0
feature_21507,0.0
feature_21505,0.0
feature_21479,0.0
feature_21478,0.0
feature_21477,0.0
feature_21476,0.0
feature_21475,0.0
feature_21474,0.0
feature_21473,0.0
feature_21472,0.0
feature_21480,0.0
feature_21470,0.0
feature_21468,0.0
feature_21467,0.0
feature_21466,0.0
feature_21465,0.0
feature_21464,0.0
feature_21463,0.0
feature_21462,0.0
feature_21460,0.0
feature_21469,0.0
feature_21481,0.0
feature_21482,0.0
feature_21483,0.0
feature_21504,0.0
feature_21503,0.0
feature_21501,0.0
feature_21500,0.0
feature_21499,0.0
feature_21498,0.0
feature_21497,0.0
feature_21496,0.0
feature_21495,0.0
feature_21494,0.0
feature_21493,0.0
feature_21492,0.0
feature_21490,0.0
feature_21489,0.0
feature_21488,0.0
feature_21487,0.0
feature_21486,0.0
feature_21485,0.0
feature_21484,0.0
feature_21506,0.0
feature_21560,0.0
feature_21361,0.0
feature_21359,0.0
feature_21240,0.0
feature_21239,0.0
feature_21238,0.0
feature_21237,0.0
feature_21236,0.0
feature_21235,0.0
feature_21234,0.0
feature_21233,0.0
feature_21241,0.0
feature_21232,0.0
feature_21229,0.0
feature_21228,0.0
feature_21227,0.0
feature_21226,0.0
feature_21225,0.0
feature_21223,0.0
feature_21222,0.0
feature_21221,0.0
feature_21231,0.0
feature_21242,0.0
feature_21243,0.0
feature_21244,0.0
feature_21263,0.0
feature_21262,0.0
feature_21261,0.0
feature_21260,0.0
feature_21259,0.0
feature_21258,0.0
feature_21257,0.0
feature_21256,0.0
feature_21255,0.0
feature_21254,0.0
feature_21253,0.0
feature_21252,0.0
feature_21251,0.0
feature_21250,0.0
feature_21249,0.0
feature_21248,0.0
feature_21247,0.0
feature_21246,0.0
feature_21245,0.0
feature_21220,0.0
feature_21264,0.0
feature_21219,0.0
feature_21217,0.0
feature_21191,0.0
feature_21190,0.0
feature_21189,0.0
feature_21188,0.0
feature_21187,0.0
feature_21186,0.0
feature_21184,0.0
feature_21183,0.0
feature_21192,0.0
feature_21182,0.0
feature_21180,0.0
feature_21179,0.0
feature_21178,0.0
feature_21177,0.0
feature_21176,0.0
feature_21175,0.0
feature_21174,0.0
feature_21173,0.0
feature_21181,0.0
feature_21193,0.0
feature_21194,0.0
feature_21197,0.0
feature_21216,0.0
feature_21215,0.0
feature_21214,0.0
feature_21213,0.0
feature_21212,0.0
feature_21211,0.0
feature_21210,0.0
feature_21209,0.0
feature_21208,0.0
feature_21207,0.0
feature_21206,0.0
feature_21205,0.0
feature_21204,0.0
feature_21203,0.0
feature_21202,0.0
feature_21201,0.0
feature_21200,0.0
feature_21199,0.0
feature_21198,0.0
feature_21218,0.0
feature_21360,0.0
feature_21265,0.0
feature_21267,0.0
feature_21334,0.0
feature_21333,0.0
feature_21332,0.0
feature_21331,0.0
feature_21330,0.0
feature_21329,0.0
feature_21328,0.0
feature_21327,0.0
feature_21335,0.0
feature_21326,0.0
feature_21324,0.0
feature_21323,0.0
feature_21322,0.0
feature_21321,0.0
feature_21320,0.0
feature_21319,0.0
feature_21318,0.0
feature_21317,0.0
feature_21325,0.0
feature_21336,0.0
feature_21337,0.0
feature_21338,0.0
feature_21358,0.0
feature_21357,0.0
feature_21355,0.0
feature_21354,0.0
feature_21353,0.0
feature_21352,0.0
feature_21351,0.0
feature_21350,0.0
feature_21349,0.0
feature_21348,0.0
feature_21347,0.0
feature_21346,0.0
feature_21345,0.0
feature_21344,0.0
feature_21343,0.0
feature_21342,0.0
feature_21341,0.0
feature_21340,0.0
feature_21339,0.0
feature_21316,0.0
feature_21266,0.0
feature_21314,0.0
feature_21312,0.0
feature_21287,0.0
feature_21286,0.0
feature_21284,0.0
feature_21283,0.0
feature_21282,0.0
feature_21281,0.0
feature_21280,0.0
feature_21279,0.0
feature_21288,0.0
feature_21278,0.0
feature_21275,0.0
feature_21274,0.0
feature_21273,0.0
feature_21272,0.0
feature_21271,0.0
feature_21270,0.0
feature_21269,0.0
feature_21268,0.0
feature_21277,0.0
feature_21289,0.0
feature_21290,0.0
feature_21291,0.0
feature_21311,0.0
feature_21310,0.0
feature_21309,0.0
feature_21308,0.0
feature_21307,0.0
feature_21306,0.0
feature_21305,0.0
feature_21304,0.0
feature_21302,0.0
feature_21301,0.0
feature_21300,0.0
feature_21299,0.0
feature_21298,0.0
feature_21297,0.0
feature_21296,0.0
feature_21295,0.0
feature_21294,0.0
feature_21293,0.0
feature_21292,0.0
feature_21313,0.0
feature_21561,0.0
feature_21562,0.0
feature_21563,0.0
feature_21825,0.0
feature_21824,0.0
feature_21823,0.0
feature_21822,0.0
feature_21820,0.0
feature_21819,0.0
feature_21818,0.0
feature_21817,0.0
feature_21826,0.0
feature_21816,0.0
feature_21813,0.0
feature_21812,0.0
feature_21811,0.0
feature_21810,0.0
feature_21809,0.0
feature_21808,0.0
feature_21807,0.0
feature_21806,0.0
feature_21815,0.0
feature_21827,0.0
feature_21828,0.0
feature_21829,0.0
feature_21849,0.0
feature_21848,0.0
feature_21847,0.0
feature_21846,0.0
feature_21845,0.0
feature_21844,0.0
feature_21843,0.0
feature_21842,0.0
feature_21841,0.0
feature_21839,0.0
feature_21838,0.0
feature_21837,0.0
feature_21836,0.0
feature_21835,0.0
feature_21834,0.0
feature_21833,0.0
feature_21832,0.0
feature_21831,0.0
feature_21830,0.0
feature_21805,0.0
feature_21850,0.0
feature_21804,0.0
feature_21802,0.0
feature_21777,0.0
feature_21775,0.0
feature_21774,0.0
feature_21773,0.0
feature_21772,0.0
feature_21771,0.0
feature_21770,0.0
feature_21769,0.0
feature_21778,0.0
feature_21768,0.0
feature_21766,0.0
feature_21765,0.0
feature_21764,0.0
feature_21763,0.0
feature_21762,0.0
feature_21761,0.0
feature_21760,0.0
feature_21759,0.0
feature_21767,0.0
feature_21779,0.0
feature_21780,0.0
feature_21781,0.0
feature_21801,0.0
feature_21800,0.0
feature_21799,0.0
feature_21798,0.0
feature_21797,0.0
feature_21796,0.0
feature_21795,0.0
feature_21794,0.0
feature_21793,0.0
feature_21792,0.0
feature_21791,0.0
feature_21789,0.0
feature_21788,0.0
feature_21787,0.0
feature_21786,0.0
feature_21785,0.0
feature_21784,0.0
feature_21783,0.0
feature_21782,0.0
feature_21803,0.0
feature_21758,0.0
feature_21851,0.0
feature_21853,0.0
feature_21924,0.0
feature_21923,0.0
feature_21922,0.0
feature_21920,0.0
feature_21919,0.0
feature_21918,0.0
feature_21917,0.0
feature_21916,0.0
feature_21925,0.0
feature_21914,0.0
feature_21912,0.0
feature_21911,0.0
feature_21910,0.0
feature_21909,0.0
feature_21908,0.0
feature_21907,0.0
feature_21905,0.0
feature_21904,0.0
feature_21913,0.0
feature_21926,0.0
feature_21927,0.0
feature_21929,0.0
feature_21950,0.0
feature_21948,0.0
feature_21947,0.0
feature_21946,0.0
feature_21945,0.0
feature_21944,0.0
feature_21943,0.0
feature_21942,0.0
feature_21941,0.0
feature_21940,0.0
feature_21939,0.0
feature_21938,0.0
feature_21937,0.0
feature_21936,0.0
feature_21934,0.0
feature_21933,0.0
feature_21932,0.0
feature_21931,0.0
feature_21930,0.0
feature_21903,0.0
feature_21852,0.0
feature_21902,0.0
feature_21900,0.0
feature_21873,0.0
feature_21872,0.0
feature_21871,0.0
feature_21870,0.0
feature_21869,0.0
feature_21868,0.0
feature_21867,0.0
feature_21866,0.0
feature_21874,0.0
feature_21865,0.0
feature_21862,0.0
feature_21861,0.0
feature_21860,0.0
feature_21859,0.0
feature_21858,0.0
feature_21857,0.0
feature_21855,0.0
feature_21854,0.0
feature_21864,0.0
feature_21875,0.0
feature_21876,0.0
feature_21877,0.0
feature_21899,0.0
feature_21898,0.0
feature_21897,0.0
feature_21896,0.0
feature_21895,0.0
feature_21894,0.0
feature_21890,0.0
feature_21889,0.0
feature_21888,0.0
feature_21887,0.0
feature_21886,0.0
feature_21885,0.0
feature_21884,0.0
feature_21883,0.0
feature_21882,0.0
feature_21881,0.0
feature_21880,0.0
feature_21879,0.0
feature_21878,0.0
feature_21901,0.0
feature_21757,0.0
feature_21756,0.0
feature_21755,0.0
feature_21629,0.0
feature_21628,0.0
feature_21627,0.0
feature_21626,0.0
feature_21625,0.0
feature_21624,0.0
feature_21623,0.0
feature_21622,0.0
feature_21630,0.0
feature_21621,0.0
feature_21619,0.0
feature_21618,0.0
feature_21617,0.0
feature_21616,0.0
feature_21615,0.0
feature_21613,0.0
feature_21612,0.0
feature_21611,0.0
feature_21620,0.0
feature_21631,0.0
feature_21632,0.0
feature_21633,0.0
feature_21652,0.0
feature_21651,0.0
feature_21650,0.0
feature_21649,0.0
feature_21648,0.0
feature_21647,0.0
feature_21646,0.0
feature_21645,0.0
feature_21644,0.0
feature_21643,0.0
feature_21642,0.0
feature_21641,0.0
feature_21640,0.0
feature_21639,0.0
feature_21638,0.0
feature_21637,0.0
feature_21636,0.0
feature_21635,0.0
feature_21634,0.0
feature_21610,0.0
feature_21653,0.0
feature_21609,0.0
feature_21606,0.0
feature_21582,0.0
feature_21581,0.0
feature_21579,0.0
feature_21578,0.0
feature_21577,0.0
feature_21576,0.0
feature_21575,0.0
feature_21574,0.0
feature_21583,0.0
feature_21573,0.0
feature_21571,0.0
feature_21570,0.0
feature_21569,0.0
feature_21568,0.0
feature_21567,0.0
feature_21566,0.0
feature_21565,0.0
feature_21564,0.0
feature_21572,0.0
feature_21584,0.0
feature_21585,0.0
feature_21586,0.0
feature_21605,0.0
feature_21604,0.0
feature_21603,0.0
feature_21602,0.0
feature_21601,0.0
feature_21600,0.0
feature_21599,0.0
feature_21598,0.0
feature_21597,0.0
feature_21596,0.0
feature_21595,0.0
feature_21594,0.0
feature_21593,0.0
feature_21592,0.0
feature_21591,0.0
feature_21590,0.0
feature_21589,0.0
feature_21588,0.0
feature_21587,0.0
feature_21608,0.0
feature_21654,0.0
feature_21656,0.0
feature_21657,0.0
feature_21727,0.0
feature_21725,0.0
feature_21724,0.0
feature_21723,0.0
feature_21722,0.0
feature_21721,0.0
feature_21720,0.0
feature_21719,0.0
feature_21728,0.0
feature_21718,0.0
feature_21716,0.0
feature_21715,0.0
feature_21714,0.0
feature_21713,0.0
feature_21711,0.0
feature_21710,0.0
feature_21709,0.0
feature_21707,0.0
feature_21717,0.0
feature_21729,0.0
feature_21731,0.0
feature_21733,0.0
feature_21754,0.0
feature_21753,0.0
feature_21752,0.0
feature_21751,0.0
feature_21750,0.0
feature_21749,0.0
feature_21747,0.0
feature_21746,0.0
feature_21745,0.0
feature_21744,0.0
feature_21743,0.0
feature_21742,0.0
feature_21741,0.0
feature_21739,0.0
feature_21738,0.0
feature_21737,0.0
feature_21736,0.0
feature_21735,0.0
feature_21734,0.0
feature_21706,0.0
feature_21705,0.0
feature_21704,0.0
feature_21702,0.0
feature_21677,0.0
feature_21676,0.0
feature_21675,0.0
feature_21674,0.0
feature_21673,0.0
feature_21672,0.0
feature_21671,0.0
feature_21670,0.0
feature_21669,0.0
feature_21668,0.0
feature_21667,0.0
feature_21666,0.0
feature_21665,0.0
feature_21664,0.0
feature_21662,0.0
feature_21661,0.0
feature_21660,0.0
feature_21659,0.0
feature_21658,0.0
feature_21678,0.0
feature_21952,0.0
feature_21679,0.0
feature_21681,0.0
feature_21701,0.0
feature_21700,0.0
feature_21699,0.0
feature_21698,0.0
feature_21697,0.0
feature_21696,0.0
feature_21695,0.0
feature_21694,0.0
feature_21692,0.0
feature_21691,0.0
feature_21690,0.0
feature_21689,0.0
feature_21688,0.0
feature_21687,0.0
feature_21686,0.0
feature_21685,0.0
feature_21684,0.0
feature_21683,0.0
feature_21682,0.0
feature_21680,0.0
feature_21172,0.0
feature_22763,0.0
feature_22765,0.0
feature_23846,0.0
feature_23845,0.0
feature_23844,0.0
feature_23843,0.0
feature_23842,0.0
feature_23841,0.0
feature_23840,0.0
feature_23839,0.0
feature_23847,0.0
feature_23838,0.0
feature_23835,0.0
feature_23834,0.0
feature_23833,0.0
feature_23832,0.0
feature_23831,0.0
feature_23830,0.0
feature_23829,0.0
feature_23828,0.0
feature_23836,0.0
feature_23850,0.0
feature_23851,0.0
feature_23852,0.0
feature_23874,0.0
feature_23873,0.0
feature_23872,0.0
feature_23871,0.0
feature_23870,0.0
feature_23869,0.0
feature_23868,0.0
feature_23865,0.0
feature_23864,0.0
feature_23863,0.0
feature_23862,0.0
feature_23861,0.0
feature_23860,0.0
feature_23859,0.0
feature_23857,0.0
feature_23856,0.0
feature_23855,0.0
feature_23854,0.0
feature_23853,0.0
feature_23827,0.0
feature_23875,0.0
feature_23826,0.0
feature_23824,0.0
feature_23797,0.0
feature_23795,0.0
feature_23794,0.0
feature_23793,0.0
feature_23792,0.0
feature_23791,0.0
feature_23790,0.0
feature_23789,0.0
feature_23798,0.0
feature_23788,0.0
feature_23786,0.0
feature_23785,0.0
feature_23784,0.0
feature_23783,0.0
feature_23782,0.0
feature_23781,0.0
feature_23780,0.0
feature_23779,0.0
feature_23787,0.0
feature_23799,0.0
feature_23800,0.0
feature_23801,0.0
feature_23823,0.0
feature_23821,0.0
feature_23820,0.0
feature_23819,0.0
feature_23818,0.0
feature_23817,0.0
feature_23816,0.0
feature_23815,0.0
feature_23814,0.0
feature_23813,0.0
feature_23812,0.0
feature_23811,0.0
feature_23809,0.0
feature_23808,0.0
feature_23807,0.0
feature_23806,0.0
feature_23805,0.0
feature_23803,0.0
feature_23802,0.0
feature_23825,0.0
feature_23778,0.0
feature_23876,0.0
feature_23878,0.0
feature_23946,0.0
feature_23945,0.0
feature_23944,0.0
feature_23943,0.0
feature_23942,0.0
feature_23941,0.0
feature_23940,0.0
feature_23939,0.0
feature_23947,0.0
feature_23938,0.0
feature_23936,0.0
feature_23935,0.0
feature_23934,0.0
feature_23933,0.0
feature_23932,0.0
feature_23931,0.0
feature_23930,0.0
feature_23929,0.0
feature_23937,0.0
feature_23948,0.0
feature_23949,0.0
feature_23950,0.0
feature_23972,0.0
feature_23971,0.0
feature_23970,0.0
feature_23969,0.0
feature_23968,0.0
feature_23967,0.0
feature_23965,0.0
feature_23964,0.0
feature_23963,0.0
feature_23962,0.0
feature_23960,0.0
feature_23959,0.0
feature_23958,0.0
feature_23957,0.0
feature_23956,0.0
feature_23955,0.0
feature_23953,0.0
feature_23952,0.0
feature_23951,0.0
