feature,mean_importance
feature_15444,0.0
feature_22596,0.0
feature_16368,0.0
feature_15445,0.0
feature_15447,0.0
feature_16362,0.0
feature_22597,0.0
feature_15449,0.0
feature_15450,0.0
feature_15451,0.0
feature_16361,0.0
feature_15452,0.0
feature_24129,0.0
feature_24049,0.0
feature_15454,0.0
feature_15456,0.0
feature_24130,0.0
feature_15574,0.0
feature_15575,0.0
feature_15578,0.0
feature_24055,0.0
feature_22761,0.0
feature_16286,0.0
feature_16285,0.0
feature_16284,0.0
feature_22760,0.0
feature_15699,0.0
feature_16283,0.0
feature_15700,0.0
feature_22759,0.0
feature_22753,0.0
feature_15704,0.0
feature_16281,0.0
feature_22752,0.0
feature_16280,0.0
feature_24056,0.0
feature_16279,0.0
feature_16278,0.0
feature_16277,0.0
feature_15707,0.0
feature_15708,0.0
feature_15709,0.0
feature_22751,0.0
feature_15712,0.0
feature_24104,0.0
feature_22762,0.0
feature_22763,0.0
feature_24105,0.0
feature_15696,0.0
feature_22616,0.0
feature_15675,0.0
feature_15676,0.0
feature_16292,0.0
feature_16291,0.0
feature_24054,0.0
feature_15677,0.0
feature_16289,0.0
feature_22765,0.0
feature_15678,0.0
feature_15679,0.0
feature_15680,0.0
feature_15713,0.0
feature_15681,0.0
feature_15684,0.0
feature_15685,0.0
feature_15686,0.0
feature_15687,0.0
feature_15689,0.0
feature_15690,0.0
feature_16288,0.0
feature_15691,0.0
feature_15692,0.0
feature_22764,0.0
feature_15694,0.0
feature_15695,0.0
feature_15683,0.0
feature_16294,0.0
feature_23535,0.0
feature_22617,0.0
feature_15740,0.0
feature_15741,0.0
feature_22746,0.0
feature_15743,0.0
feature_24101,0.0
feature_22745,0.0
feature_22744,0.0
feature_22743,0.0
feature_24100,0.0
feature_15747,0.0
feature_16267,0.0
feature_24099,0.0
feature_16266,0.0
feature_15748,0.0
feature_23538,0.0
feature_22741,0.0
feature_15750,0.0
feature_15751,0.0
feature_22619,0.0
feature_15752,0.0
feature_16265,0.0
feature_15753,0.0
feature_15754,0.0
feature_15755,0.0
feature_15756,0.0
feature_15738,0.0
feature_15736,0.0
feature_15734,0.0
feature_22747,0.0
feature_15714,0.0
feature_15715,0.0
feature_15717,0.0
feature_15718,0.0
feature_15719,0.0
feature_24057,0.0
feature_22750,0.0
feature_24103,0.0
feature_15721,0.0
feature_16274,0.0
feature_15722,0.0
feature_15723,0.0
feature_16276,0.0
feature_22749,0.0
feature_15725,0.0
feature_22748,0.0
feature_22618,0.0
feature_15727,0.0
feature_16272,0.0
feature_15728,0.0
feature_16270,0.0
feature_16268,0.0
feature_15731,0.0
feature_24102,0.0
feature_15732,0.0
feature_23537,0.0
feature_16273,0.0
feature_15674,0.0
feature_15673,0.0
feature_15672,0.0
feature_15602,0.0
feature_15603,0.0
feature_15604,0.0
feature_22775,0.0
feature_15606,0.0
feature_22774,0.0
feature_16318,0.0
feature_15609,0.0
feature_15610,0.0
feature_15611,0.0
feature_16317,0.0
feature_15612,0.0
feature_22609,0.0
feature_15613,0.0
feature_15614,0.0
feature_16314,0.0
feature_23545,0.0
feature_16313,0.0
feature_15615,0.0
feature_15616,0.0
feature_15617,0.0
feature_16312,0.0
feature_22773,0.0
feature_23534,0.0
feature_16310,0.0
feature_22608,0.0
feature_15601,0.0
feature_15600,0.0
feature_15599,0.0
feature_24113,0.0
feature_22786,0.0
feature_15579,0.0
feature_15580,0.0
feature_15581,0.0
feature_23532,0.0
feature_15585,0.0
feature_15586,0.0
feature_15587,0.0
feature_16320,0.0
feature_15588,0.0
feature_22784,0.0
feature_15621,0.0
feature_22604,0.0
feature_15590,0.0
feature_22780,0.0
feature_15591,0.0
feature_24112,0.0
feature_22607,0.0
feature_22779,0.0
feature_15593,0.0
feature_15594,0.0
feature_15595,0.0
feature_22778,0.0
feature_15597,0.0
feature_15598,0.0
feature_15589,0.0
feature_22610,0.0
feature_22611,0.0
feature_15622,0.0
feature_24108,0.0
feature_16302,0.0
feature_15645,0.0
feature_15646,0.0
feature_22614,0.0
feature_15648,0.0
feature_15650,0.0
feature_16301,0.0
feature_16300,0.0
feature_15653,0.0
feature_15654,0.0
feature_22768,0.0
feature_22770,0.0
feature_16299,0.0
feature_24053,0.0
feature_15658,0.0
feature_15661,0.0
feature_22767,0.0
feature_15663,0.0
feature_22766,0.0
feature_16297,0.0
feature_22615,0.0
feature_15666,0.0
feature_16295,0.0
feature_15668,0.0
feature_15670,0.0
feature_15656,0.0
feature_16263,0.0
feature_15642,0.0
feature_15640,0.0
feature_15623,0.0
feature_15624,0.0
feature_15626,0.0
feature_15627,0.0
feature_24052,0.0
feature_24109,0.0
feature_15628,0.0
feature_22772,0.0
feature_15629,0.0
feature_15630,0.0
feature_15631,0.0
feature_15632,0.0
feature_15641,0.0
feature_15633,0.0
feature_16308,0.0
feature_16306,0.0
feature_22612,0.0
feature_16305,0.0
feature_15634,0.0
feature_22613,0.0
feature_15636,0.0
feature_16304,0.0
feature_22771,0.0
feature_15638,0.0
feature_16303,0.0
feature_15639,0.0
feature_16309,0.0
feature_14675,0.0
feature_21531,0.0
feature_14671,0.0
feature_13061,0.0
feature_23332,0.0
feature_13062,0.0
feature_13063,0.0
feature_13064,0.0
feature_13065,0.0
feature_13066,0.0
feature_13068,0.0
feature_13069,0.0
feature_13070,0.0
feature_23331,0.0
feature_13072,0.0
feature_13073,0.0
feature_13074,0.0
feature_23333,0.0
feature_13075,0.0
feature_13077,0.0
feature_13078,0.0
feature_23329,0.0
feature_13082,0.0
feature_23328,0.0
feature_23327,0.0
feature_13084,0.0
feature_13085,0.0
feature_23326,0.0
feature_13087,0.0
feature_13088,0.0
feature_13090,0.0
feature_13091,0.0
feature_13092,0.0
feature_13076,0.0
feature_13093,0.0
feature_23334,0.0
feature_13057,0.0
feature_23496,0.0
feature_13026,0.0
feature_13027,0.0
feature_13029,0.0
feature_13030,0.0
feature_13031,0.0
feature_13033,0.0
feature_13035,0.0
feature_13036,0.0
feature_24306,0.0
feature_13037,0.0
feature_13038,0.0
feature_13039,0.0
feature_23338,0.0
feature_13058,0.0
feature_13040,0.0
feature_13042,0.0
feature_23337,0.0
feature_13044,0.0
feature_13045,0.0
feature_13047,0.0
feature_13049,0.0
feature_23336,0.0
feature_23335,0.0
feature_13052,0.0
feature_24305,0.0
feature_13053,0.0
feature_13054,0.0
feature_13055,0.0
feature_13056,0.0
feature_13041,0.0
feature_13094,0.0
feature_13095,0.0
feature_23325,0.0
feature_23315,0.0
feature_13140,0.0
feature_13142,0.0
feature_24298,0.0
feature_13148,0.0
feature_13149,0.0
feature_13150,0.0
feature_23500,0.0
feature_23313,0.0
feature_13153,0.0
feature_24297,0.0
feature_13155,0.0
feature_13156,0.0
feature_13157,0.0
feature_23316,0.0
feature_13158,0.0
feature_23312,0.0
feature_13162,0.0
feature_13163,0.0
feature_13164,0.0
feature_13167,0.0
feature_13168,0.0
feature_13169,0.0
feature_13170,0.0
feature_13171,0.0
feature_13172,0.0
feature_13173,0.0
feature_13174,0.0
feature_13175,0.0
feature_13176,0.0
feature_13159,0.0
feature_23317,0.0
feature_13138,0.0
feature_13137,0.0
feature_13097,0.0
feature_24303,0.0
feature_13101,0.0
feature_24302,0.0
feature_13104,0.0
feature_13105,0.0
feature_13106,0.0
feature_13107,0.0
feature_13108,0.0
feature_13109,0.0
feature_13110,0.0
feature_13111,0.0
feature_13112,0.0
feature_13113,0.0
feature_23321,0.0
feature_13116,0.0
feature_13118,0.0
feature_13134,0.0
feature_23498,0.0
feature_24301,0.0
feature_23497,0.0
feature_13129,0.0
feature_13128,0.0
feature_13025,0.0
feature_13127,0.0
feature_13125,0.0
feature_13124,0.0
feature_13122,0.0
feature_13121,0.0
feature_13120,0.0
feature_13119,0.0
feature_13126,0.0
feature_13177,0.0
feature_13024,0.0
feature_23341,0.0
feature_23360,0.0
feature_24312,0.0
feature_12907,0.0
feature_12908,0.0
feature_12909,0.0
feature_12910,0.0
feature_12911,0.0
feature_23359,0.0
feature_12912,0.0
feature_12913,0.0
feature_12915,0.0
feature_12916,0.0
feature_12917,0.0
feature_23358,0.0
feature_12904,0.0
feature_12918,0.0
feature_12919,0.0
feature_23355,0.0
feature_12921,0.0
feature_23354,0.0
feature_12922,0.0
feature_12923,0.0
feature_12924,0.0
feature_12926,0.0
feature_12928,0.0
feature_12930,0.0
feature_12932,0.0
feature_12934,0.0
feature_12935,0.0
feature_12936,0.0
feature_23357,0.0
feature_23352,0.0
feature_12903,0.0
feature_12902,0.0
feature_12870,0.0
feature_23368,0.0
feature_23367,0.0
feature_12873,0.0
feature_12875,0.0
feature_12876,0.0
feature_12877,0.0
feature_12878,0.0
feature_12879,0.0
feature_12880,0.0
feature_12881,0.0
feature_12882,0.0
feature_12883,0.0
feature_12884,0.0
feature_24313,0.0
feature_23366,0.0
feature_23494,0.0
feature_12886,0.0
feature_12887,0.0
feature_12888,0.0
feature_12889,0.0
feature_23364,0.0
feature_12891,0.0
feature_12892,0.0
feature_23363,0.0
feature_12895,0.0
feature_12896,0.0
feature_12898,0.0
feature_23362,0.0
feature_23361,0.0
feature_12885,0.0
feature_12940,0.0
feature_12941,0.0
feature_23351,0.0
feature_12984,0.0
feature_12985,0.0
feature_23345,0.0
feature_12986,0.0
feature_12987,0.0
feature_12988,0.0
feature_12989,0.0
feature_12990,0.0
feature_23344,0.0
feature_12993,0.0
feature_12994,0.0
feature_12995,0.0
feature_12996,0.0
feature_24309,0.0
feature_12983,0.0
feature_12998,0.0
feature_13001,0.0
feature_23343,0.0
feature_23342,0.0
feature_13004,0.0
feature_13008,0.0
feature_13009,0.0
feature_24307,0.0
feature_13010,0.0
feature_13011,0.0
feature_13013,0.0
feature_13014,0.0
feature_13016,0.0
feature_13017,0.0
feature_13018,0.0
feature_12999,0.0
feature_12982,0.0
feature_12980,0.0
feature_12979,0.0
feature_23350,0.0
feature_12942,0.0
feature_12946,0.0
feature_12947,0.0
feature_12948,0.0
feature_12949,0.0
feature_12951,0.0
feature_12952,0.0
feature_12953,0.0
feature_12954,0.0
feature_12955,0.0
feature_12956,0.0
feature_12957,0.0
feature_12958,0.0
feature_12959,0.0
feature_12960,0.0
feature_23349,0.0
feature_12977,0.0
feature_12976,0.0
feature_12975,0.0
feature_12972,0.0
feature_12971,0.0
feature_12970,0.0
feature_13021,0.0
feature_23347,0.0
feature_12969,0.0
feature_12968,0.0
feature_12967,0.0
feature_24311,0.0
feature_23348,0.0
feature_12964,0.0
feature_24310,0.0
feature_12869,0.0
feature_13178,0.0
feature_13179,0.0
feature_23274,0.0
feature_23273,0.0
feature_13363,0.0
feature_13365,0.0
feature_13366,0.0
feature_13367,0.0
feature_13368,0.0
feature_13369,0.0
feature_23272,0.0
feature_13370,0.0
feature_13372,0.0
feature_13373,0.0
feature_13374,0.0
feature_23271,0.0
feature_13358,0.0
feature_23270,0.0
feature_13375,0.0
feature_13376,0.0
feature_13377,0.0
feature_13379,0.0
feature_13381,0.0
feature_13382,0.0
feature_24275,0.0
feature_13384,0.0
feature_23269,0.0
feature_13386,0.0
feature_13387,0.0
feature_13389,0.0
feature_23268,0.0
feature_13390,0.0
feature_24276,0.0
feature_23266,0.0
feature_13357,0.0
feature_13354,0.0
feature_24284,0.0
feature_24283,0.0
feature_23279,0.0
feature_13323,0.0
feature_23278,0.0
feature_13326,0.0
feature_23277,0.0
feature_13330,0.0
feature_13331,0.0
feature_23503,0.0
feature_13333,0.0
feature_23276,0.0
feature_24282,0.0
feature_13336,0.0
feature_13355,0.0
feature_13337,0.0
feature_13340,0.0
feature_13341,0.0
feature_23275,0.0
feature_13343,0.0
feature_13344,0.0
feature_13346,0.0
feature_23505,0.0
feature_13347,0.0
feature_13348,0.0
feature_13350,0.0
feature_24279,0.0
feature_13351,0.0
feature_13352,0.0
feature_13353,0.0
feature_13338,0.0
feature_23265,0.0
feature_13392,0.0
feature_13393,0.0
feature_13432,0.0
feature_13433,0.0
feature_13434,0.0
feature_13435,0.0
feature_23255,0.0
feature_13436,0.0
feature_13437,0.0
feature_13439,0.0
feature_13440,0.0
feature_23254,0.0
feature_13441,0.0
feature_13442,0.0
feature_13444,0.0
feature_13445,0.0
feature_13431,0.0
feature_23253,0.0
feature_23252,0.0
feature_13449,0.0
feature_13450,0.0
feature_13452,0.0
feature_23248,0.0
feature_13455,0.0
feature_13456,0.0
feature_13457,0.0
feature_13460,0.0
feature_13461,0.0
feature_13462,0.0
feature_13463,0.0
feature_24272,0.0
feature_13465,0.0
feature_13447,0.0
feature_13430,0.0
feature_13429,0.0
feature_13428,0.0
feature_24274,0.0
feature_13395,0.0
feature_13396,0.0
feature_13397,0.0
feature_13398,0.0
feature_13399,0.0
feature_23262,0.0
feature_13402,0.0
feature_23261,0.0
feature_13404,0.0
feature_13405,0.0
feature_13407,0.0
feature_13408,0.0
feature_23260,0.0
feature_13410,0.0
feature_13411,0.0
feature_13412,0.0
feature_13427,0.0
feature_13424,0.0
feature_13423,0.0
feature_13422,0.0
feature_13421,0.0
feature_13420,0.0
feature_23280,0.0
feature_13419,0.0
feature_23257,0.0
feature_23258,0.0
feature_23259,0.0
feature_13416,0.0
feature_13415,0.0
feature_13413,0.0
feature_13418,0.0
feature_23310,0.0
feature_13322,0.0
feature_13320,0.0
feature_13217,0.0
feature_23302,0.0
feature_13218,0.0
feature_23301,0.0
feature_13219,0.0
feature_13221,0.0
feature_13222,0.0
feature_13223,0.0
feature_13224,0.0
feature_13225,0.0
feature_13226,0.0
feature_13227,0.0
feature_13229,0.0
feature_13230,0.0
feature_13216,0.0
feature_13231,0.0
feature_13233,0.0
feature_13234,0.0
feature_13235,0.0
feature_13236,0.0
feature_13237,0.0
feature_24294,0.0
feature_13238,0.0
feature_13239,0.0
feature_13240,0.0
feature_23296,0.0
feature_13241,0.0
feature_13242,0.0
feature_13244,0.0
feature_13245,0.0
feature_13232,0.0
feature_24293,0.0
feature_13215,0.0
feature_13214,0.0
feature_13181,0.0
feature_13182,0.0
feature_13184,0.0
feature_13186,0.0
feature_23309,0.0
feature_23308,0.0
feature_13190,0.0
feature_13191,0.0
feature_13192,0.0
feature_13193,0.0
feature_13194,0.0
feature_13195,0.0
feature_23307,0.0
feature_13197,0.0
feature_23303,0.0
feature_13198,0.0
feature_13200,0.0
feature_23306,0.0
feature_13201,0.0
feature_13203,0.0
feature_13204,0.0
feature_23305,0.0
feature_23501,0.0
feature_13206,0.0
feature_24295,0.0
feature_13208,0.0
feature_13209,0.0
feature_13210,0.0
feature_13211,0.0
feature_13212,0.0
feature_13199,0.0
feature_13248,0.0
feature_13249,0.0
feature_13250,0.0
feature_23289,0.0
feature_13287,0.0
feature_13288,0.0
feature_13289,0.0
feature_13290,0.0
feature_13292,0.0
feature_24287,0.0
feature_13294,0.0
feature_13295,0.0
feature_13296,0.0
feature_13297,0.0
feature_13298,0.0
feature_13299,0.0
feature_13300,0.0
feature_13285,0.0
feature_13304,0.0
feature_13306,0.0
feature_13307,0.0
feature_23287,0.0
feature_13308,0.0
feature_13310,0.0
feature_13311,0.0
feature_13313,0.0
feature_23285,0.0
feature_24286,0.0
feature_13318,0.0
feature_23502,0.0
feature_23282,0.0
feature_23281,0.0
feature_24285,0.0
feature_13305,0.0
feature_13284,0.0
feature_13283,0.0
feature_13282,0.0
feature_13251,0.0
feature_23295,0.0
feature_24291,0.0
feature_13252,0.0
feature_13253,0.0
feature_13254,0.0
feature_13255,0.0
feature_13256,0.0
feature_13257,0.0
feature_13258,0.0
feature_13260,0.0
feature_13261,0.0
feature_13263,0.0
feature_13264,0.0
feature_13265,0.0
feature_13266,0.0
feature_13267,0.0
feature_24288,0.0
feature_24289,0.0
feature_13281,0.0
feature_13280,0.0
feature_23290,0.0
feature_13278,0.0
feature_13321,0.0
feature_13277,0.0
feature_13274,0.0
feature_13273,0.0
feature_13272,0.0
feature_13271,0.0
feature_13270,0.0
feature_13268,0.0
feature_13275,0.0
feature_13466,0.0
feature_23369,0.0
feature_12866,0.0
feature_12447,0.0
feature_23490,0.0
feature_12451,0.0
feature_23439,0.0
feature_12452,0.0
feature_12453,0.0
feature_12454,0.0
feature_23438,0.0
feature_12456,0.0
feature_12457,0.0
feature_12458,0.0
feature_12459,0.0
feature_12460,0.0
feature_12461,0.0
feature_12446,0.0
feature_12462,0.0
feature_12464,0.0
feature_23437,0.0
feature_12466,0.0
feature_12468,0.0
feature_12469,0.0
feature_12471,0.0
feature_12472,0.0
feature_12473,0.0
feature_12476,0.0
feature_12477,0.0
feature_23491,0.0
feature_12480,0.0
feature_12481,0.0
feature_23436,0.0
feature_12463,0.0
feature_23434,0.0
feature_12445,0.0
feature_12444,0.0
feature_23447,0.0
feature_12413,0.0
feature_12414,0.0
feature_24356,0.0
feature_12416,0.0
feature_23445,0.0
feature_12418,0.0
feature_12419,0.0
feature_12420,0.0
feature_12421,0.0
feature_23444,0.0
feature_12423,0.0
feature_12424,0.0
feature_12425,0.0
feature_24354,0.0
feature_12427,0.0
feature_12430,0.0
feature_12431,0.0
feature_12432,0.0
feature_23441,0.0
feature_12433,0.0
feature_12435,0.0
feature_12436,0.0
feature_12438,0.0
feature_12439,0.0
feature_12440,0.0
feature_12441,0.0
feature_23440,0.0
feature_12442,0.0
feature_12443,0.0
feature_23443,0.0
feature_12483,0.0
feature_12484,0.0
feature_24352,0.0
feature_12529,0.0
feature_23428,0.0
feature_12531,0.0
feature_12532,0.0
feature_12533,0.0
feature_12534,0.0
feature_12535,0.0
feature_12536,0.0
feature_12537,0.0
feature_24350,0.0
feature_12539,0.0
feature_12540,0.0
feature_23427,0.0
feature_12542,0.0
feature_12528,0.0
feature_12543,0.0
feature_12545,0.0
feature_12546,0.0
feature_23426,0.0
feature_23425,0.0
feature_23424,0.0
feature_12548,0.0
feature_12549,0.0
feature_12550,0.0
feature_12551,0.0
feature_12552,0.0
feature_12554,0.0
feature_24349,0.0
feature_12557,0.0
feature_12558,0.0
feature_12544,0.0
feature_12527,0.0
feature_12526,0.0
feature_12525,0.0
feature_12489,0.0
feature_12490,0.0
feature_12491,0.0
feature_23432,0.0
feature_12493,0.0
feature_12494,0.0
feature_12495,0.0
feature_12496,0.0
feature_12497,0.0
feature_12498,0.0
feature_12499,0.0
feature_12500,0.0
feature_12504,0.0
feature_24351,0.0
feature_12506,0.0
feature_12507,0.0
feature_12508,0.0
feature_12522,0.0
feature_12521,0.0
feature_12520,0.0
feature_12519,0.0
feature_12518,0.0
feature_12517,0.0
feature_12411,0.0
feature_23429,0.0
feature_12514,0.0
feature_12513,0.0
feature_12512,0.0
feature_12511,0.0
feature_12510,0.0
feature_12509,0.0
feature_12515,0.0
feature_23423,0.0
feature_12410,0.0
feature_12409,0.0
feature_23476,0.0
feature_12303,0.0
feature_12304,0.0
feature_12305,0.0
feature_12306,0.0
feature_24367,0.0
feature_12309,0.0
feature_24366,0.0
feature_12310,0.0
feature_12311,0.0
feature_12312,0.0
feature_12313,0.0
feature_12314,0.0
feature_12316,0.0
feature_12301,0.0
feature_24365,0.0
feature_12319,0.0
feature_23474,0.0
feature_12321,0.0
feature_12322,0.0
feature_12323,0.0
feature_12324,0.0
feature_12325,0.0
feature_12328,0.0
feature_23473,0.0
feature_12330,0.0
feature_12331,0.0
feature_12332,0.0
feature_12334,0.0
feature_12335,0.0
feature_12318,0.0
feature_12336,0.0
feature_12300,0.0
feature_12298,0.0
feature_12266,0.0
feature_23482,0.0
feature_12268,0.0
feature_12269,0.0
feature_12270,0.0
feature_12271,0.0
feature_12272,0.0
feature_12273,0.0
feature_12276,0.0
feature_12277,0.0
feature_12278,0.0
feature_12279,0.0
feature_23481,0.0
feature_12281,0.0
feature_12299,0.0
feature_12282,0.0
feature_12284,0.0
feature_12285,0.0
feature_12286,0.0
feature_12287,0.0
feature_12288,0.0
feature_23480,0.0
feature_12289,0.0
feature_12290,0.0
feature_12291,0.0
feature_12292,0.0
feature_12293,0.0
feature_23477,0.0
feature_12294,0.0
feature_12296,0.0
feature_12283,0.0
feature_12337,0.0
feature_23472,0.0
feature_23470,0.0
feature_12376,0.0
feature_12377,0.0
feature_23462,0.0
feature_12379,0.0
feature_12380,0.0
feature_12381,0.0
feature_12382,0.0
feature_23461,0.0
feature_12383,0.0
feature_12384,0.0
feature_12386,0.0
feature_12388,0.0
feature_24358,0.0
feature_24357,0.0
feature_12375,0.0
feature_12390,0.0
feature_23489,0.0
feature_12394,0.0
feature_23456,0.0
feature_12395,0.0
feature_23454,0.0
feature_23453,0.0
feature_12398,0.0
feature_23450,0.0
feature_12400,0.0
feature_12402,0.0
feature_12403,0.0
feature_12405,0.0
feature_12406,0.0
feature_12407,0.0
feature_12391,0.0
feature_12374,0.0
feature_24360,0.0
feature_12371,0.0
feature_12339,0.0
feature_12341,0.0
feature_12345,0.0
feature_23469,0.0
feature_12346,0.0
feature_12347,0.0
feature_12348,0.0
feature_12349,0.0
feature_23486,0.0
feature_12351,0.0
feature_12352,0.0
feature_24361,0.0
feature_12353,0.0
feature_12354,0.0
feature_12355,0.0
feature_12357,0.0
feature_12358,0.0
feature_12370,0.0
feature_12369,0.0
feature_12368,0.0
feature_23487,0.0
feature_12366,0.0
feature_12365,0.0
feature_23448,0.0
feature_23463,0.0
feature_12363,0.0
feature_12362,0.0
feature_23464,0.0
feature_23465,0.0
feature_23466,0.0
feature_12359,0.0
feature_12364,0.0
feature_12867,0.0
feature_12564,0.0
feature_12566,0.0
feature_23385,0.0
feature_24328,0.0
feature_12755,0.0
feature_23492,0.0
feature_12757,0.0
feature_12758,0.0
feature_12759,0.0
feature_12760,0.0
feature_12761,0.0
feature_23383,0.0
feature_23493,0.0
feature_12764,0.0
feature_12765,0.0
feature_12766,0.0
feature_12753,0.0
feature_12767,0.0
feature_12769,0.0
feature_12770,0.0
feature_12771,0.0
feature_12772,0.0
feature_12773,0.0
feature_23379,0.0
feature_24326,0.0
feature_24325,0.0
feature_12775,0.0
feature_24323,0.0
feature_12776,0.0
feature_23378,0.0
feature_12778,0.0
feature_12780,0.0
feature_12768,0.0
feature_12782,0.0
feature_12752,0.0
feature_12750,0.0
feature_23392,0.0
feature_12718,0.0
feature_12719,0.0
feature_12720,0.0
feature_12721,0.0
feature_24331,0.0
feature_24330,0.0
feature_12724,0.0
feature_12725,0.0
feature_12726,0.0
feature_24329,0.0
feature_12731,0.0
feature_12732,0.0
feature_12733,0.0
feature_12751,0.0
feature_12734,0.0
feature_23390,0.0
feature_12736,0.0
feature_12737,0.0
feature_12738,0.0
feature_12739,0.0
feature_12740,0.0
feature_12742,0.0
feature_12744,0.0
feature_12745,0.0
feature_12746,0.0
feature_12747,0.0
feature_23389,0.0
feature_23388,0.0
feature_23387,0.0
feature_23391,0.0
feature_12783,0.0
feature_12784,0.0
feature_12787,0.0
feature_12833,0.0
feature_12836,0.0
feature_23373,0.0
feature_24318,0.0
feature_12838,0.0
feature_12839,0.0
feature_12840,0.0
feature_12841,0.0
feature_12842,0.0
feature_24317,0.0
feature_12843,0.0
feature_12844,0.0
feature_12845,0.0
feature_12846,0.0
feature_23374,0.0
feature_12847,0.0
feature_12850,0.0
feature_12851,0.0
feature_12852,0.0
feature_12854,0.0
feature_23372,0.0
feature_12858,0.0
feature_23371,0.0
feature_12859,0.0
feature_12860,0.0
feature_12861,0.0
feature_12862,0.0
feature_12863,0.0
feature_12864,0.0
feature_24315,0.0
feature_12849,0.0
feature_12829,0.0
feature_12828,0.0
feature_12826,0.0
feature_12789,0.0
feature_12790,0.0
feature_12791,0.0
feature_12792,0.0
feature_12793,0.0
feature_12794,0.0
feature_12795,0.0
feature_24322,0.0
feature_12796,0.0
feature_12797,0.0
feature_23377,0.0
feature_12798,0.0
feature_12799,0.0
feature_12800,0.0
feature_12801,0.0
feature_12803,0.0
feature_24321,0.0
feature_12822,0.0
feature_12821,0.0
feature_12820,0.0
feature_12818,0.0
feature_12817,0.0
feature_12816,0.0
feature_12716,0.0
feature_12815,0.0
feature_24319,0.0
feature_12810,0.0
feature_12807,0.0
feature_12806,0.0
feature_12805,0.0
feature_24320,0.0
feature_12813,0.0
feature_23422,0.0
feature_23393,0.0
feature_12711,0.0
feature_12601,0.0
feature_12602,0.0
feature_12603,0.0
feature_12604,0.0
feature_23413,0.0
feature_12606,0.0
feature_12607,0.0
feature_23412,0.0
feature_12609,0.0
feature_24343,0.0
feature_12613,0.0
feature_12614,0.0
feature_12615,0.0
feature_12616,0.0
feature_12600,0.0
feature_12617,0.0
feature_23411,0.0
feature_12621,0.0
feature_12622,0.0
feature_24342,0.0
feature_23407,0.0
feature_24341,0.0
feature_12625,0.0
feature_24340,0.0
feature_12626,0.0
feature_12627,0.0
feature_12628,0.0
feature_23403,0.0
feature_12629,0.0
feature_12630,0.0
feature_12618,0.0
feature_23402,0.0
feature_12598,0.0
feature_12597,0.0
feature_12567,0.0
feature_12568,0.0
feature_12569,0.0
feature_12570,0.0
feature_12571,0.0
feature_12572,0.0
feature_12573,0.0
feature_12574,0.0
feature_12575,0.0
feature_12577,0.0
feature_12578,0.0
feature_12580,0.0
feature_23421,0.0
feature_23420,0.0
feature_23415,0.0
feature_12583,0.0
feature_12586,0.0
feature_12587,0.0
feature_12588,0.0
feature_24348,0.0
feature_24347,0.0
feature_23419,0.0
feature_24344,0.0
feature_12590,0.0
feature_12591,0.0
feature_12592,0.0
feature_12593,0.0
feature_12594,0.0
feature_12595,0.0
feature_23416,0.0
feature_12584,0.0
feature_12632,0.0
feature_12633,0.0
feature_12634,0.0
feature_12676,0.0
feature_12678,0.0
feature_23397,0.0
feature_24337,0.0
feature_23396,0.0
feature_12681,0.0
feature_12684,0.0
feature_12685,0.0
feature_12686,0.0
feature_12687,0.0
feature_23395,0.0
feature_23394,0.0
feature_24336,0.0
feature_12692,0.0
feature_12674,0.0
feature_24335,0.0
feature_12695,0.0
feature_12696,0.0
feature_12698,0.0
feature_12699,0.0
feature_12700,0.0
feature_12701,0.0
feature_12703,0.0
feature_12704,0.0
feature_12705,0.0
feature_12706,0.0
feature_24334,0.0
feature_12708,0.0
feature_24333,0.0
feature_12710,0.0
feature_12694,0.0
feature_12673,0.0
feature_12671,0.0
feature_12670,0.0
feature_12635,0.0
feature_12636,0.0
feature_23401,0.0
feature_12638,0.0
feature_12639,0.0
feature_12640,0.0
feature_12641,0.0
feature_23400,0.0
feature_12642,0.0
feature_12644,0.0
feature_12645,0.0
feature_12646,0.0
feature_12647,0.0
feature_12648,0.0
feature_24339,0.0
feature_12650,0.0
feature_23399,0.0
feature_12669,0.0
feature_12666,0.0
feature_23398,0.0
feature_24338,0.0
feature_12663,0.0
feature_12662,0.0
feature_12714,0.0
feature_12661,0.0
feature_12659,0.0
feature_12658,0.0
feature_12654,0.0
feature_12653,0.0
feature_12652,0.0
feature_12651,0.0
feature_12660,0.0
feature_13467,0.0
feature_13468,0.0
feature_23247,0.0
feature_14274,0.0
feature_14275,0.0
feature_14276,0.0
feature_14277,0.0
feature_24204,0.0
feature_14279,0.0
feature_14280,0.0
feature_14281,0.0
feature_14283,0.0
feature_14285,0.0
feature_14286,0.0
feature_14287,0.0
feature_14288,0.0
feature_23040,0.0
feature_23041,0.0
feature_24203,0.0
feature_14292,0.0
feature_14294,0.0
feature_14295,0.0
feature_14296,0.0
feature_14297,0.0
feature_14298,0.0
feature_14299,0.0
feature_23038,0.0
feature_23037,0.0
feature_14301,0.0
feature_14302,0.0
feature_14303,0.0
feature_14304,0.0
feature_14305,0.0
feature_14291,0.0
feature_14307,0.0
feature_23042,0.0
feature_14270,0.0
feature_23515,0.0
feature_14236,0.0
feature_23516,0.0
feature_14239,0.0
feature_14240,0.0
feature_14241,0.0
feature_14242,0.0
feature_14243,0.0
feature_23050,0.0
feature_14244,0.0
feature_14245,0.0
feature_23046,0.0
